@RELATION svm_STU_model
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE class {Gyungmin_wav,Jukook,HH,SH}

@DATA
0.081216,0.018675,2.972571,0.183688,0.222926,0.682090,0.010460,0.125423,-28.045322,2.527757,0.814819,-0.334151,-0.447110,-0.272638,-0.459375,-0.268640,-0.269687,-0.199963,0.021468,0.100222,-0.066998,0.020971,0.003865,0.034296,0.020146,0.014722,0.015681,0.026872,0.001962,0.015681,0.012323,0.011522,0.003553,0.019489,0.041046,0.031895,0.185563,0.052579,0.029280,0.311781,0.008959,0.089960,2.130928,0.445713,0.243776,0.173501,0.245504,0.193217,0.130764,0.121865,0.157644,0.154449,0.117002,0.244636,0.156023,0.018683,0.006329,0.043269,0.018384,0.011681,0.013638,0.012251,0.003153,0.015364,0.010511,0.008120,0.004896,0.010685,150.000000,0.138889,SH
0.037669,0.012941,2.946836,0.134409,0.206018,0.211237,0.010617,0.049761,-29.813484,3.348011,0.560504,-0.190867,-0.248289,-0.475294,-0.397084,-0.180943,-0.197518,-0.199309,0.072129,0.233142,-0.104247,0.041319,0.001669,0.017135,0.013567,0.028917,0.033991,0.025182,0.000551,0.025941,0.019511,0.016146,0.008220,0.023200,0.015234,0.026412,0.207064,0.043978,0.046785,0.207520,0.004764,0.076740,3.161496,0.593452,0.418011,0.442005,0.266270,0.348958,0.185885,0.196091,0.173274,0.176614,0.139685,0.192405,0.189085,0.049251,0.001602,0.018243,0.011286,0.025251,0.029205,0.018016,0.000844,0.022296,0.016311,0.011837,0.011220,0.009837,133.333333,0.176471,SH
0.038054,0.010133,2.913585,0.136774,0.210923,0.224408,0.010439,0.038709,-30.033626,3.328001,0.712800,-0.144935,-0.197416,-0.393480,-0.390550,-0.209682,-0.198341,-0.109951,0.041167,0.167376,-0.086534,0.042604,0.001994,0.017876,0.012568,0.028209,0.034746,0.029436,0.000360,0.024507,0.016751,0.022154,0.005806,0.024392,0.029622,0.015043,0.278375,0.047164,0.034270,0.367099,0.005771,0.058126,2.507922,0.560724,0.385086,0.340231,0.332830,0.316556,0.206814,0.215597,0.166038,0.184388,0.187964,0.230461,0.194268,0.046047,0.001911,0.016723,0.014154,0.024724,0.031821,0.021440,0.000340,0.020449,0.013821,0.016926,0.004308,0.011251,109.090909,0.142857,SH
0.031644,0.006401,2.937454,0.141215,0.226566,0.105468,0.008586,0.018038,-31.568315,3.496440,0.497243,-0.062743,-0.280893,-0.318270,-0.336411,-0.230545,-0.144073,-0.095895,0.102740,0.156941,-0.065436,0.030480,0.001957,0.025684,0.021391,0.035164,0.022023,0.035467,0.000609,0.027044,0.022504,0.011933,0.006316,0.022527,0.011644,0.009939,0.190201,0.026763,0.023315,0.057147,0.003967,0.002675,1.638787,0.382760,0.210493,0.269741,0.247060,0.223650,0.159677,0.176290,0.142396,0.138812,0.150318,0.158633,0.138566,0.028403,0.001589,0.020903,0.018033,0.025129,0.019153,0.018222,0.000565,0.020304,0.014626,0.007542,0.008624,0.007888,200.000000,0.152174,SH
0.046166,0.006678,2.934063,0.167062,0.230033,0.253406,0.008775,0.056362,-30.691414,3.226045,0.498402,-0.113118,-0.292753,-0.367125,-0.279006,-0.246826,-0.125761,-0.041141,0.114919,0.153439,-0.052236,0.031208,0.002173,0.016518,0.015695,0.031598,0.021151,0.027041,0.000468,0.021741,0.022421,0.016960,0.005923,0.019910,0.034326,0.014126,0.326186,0.060707,0.029690,0.300214,0.004564,0.087387,2.345601,0.481952,0.257005,0.231567,0.205444,0.294193,0.183649,0.198714,0.174094,0.154500,0.133230,0.136307,0.178050,0.033404,0.001742,0.008520,0.020834,0.027490,0.015130,0.015347,0.000851,0.021033,0.012752,0.010751,0.007561,0.008602,200.000000,0.263158,SH
0.041005,0.015048,2.948433,0.160506,0.221867,0.263624,0.010362,0.063317,-29.725295,3.603859,0.676053,-0.134193,-0.339987,-0.475306,-0.310142,-0.301225,-0.259384,-0.150051,0.018788,0.133480,-0.109378,0.039478,0.001900,0.025656,0.014233,0.029837,0.023046,0.021359,0.000387,0.032338,0.023924,0.018863,0.005859,0.022372,0.038949,0.034994,0.220642,0.078039,0.043050,0.492951,0.006351,0.137408,3.258272,0.552443,0.482714,0.372533,0.225109,0.333960,0.162786,0.151321,0.190725,0.152710,0.132279,0.177655,0.216805,0.048794,0.002011,0.021543,0.017628,0.023120,0.023198,0.014284,0.000550,0.030780,0.015864,0.014702,0.009032,0.011250,300.000000,0.171429,SH
0.062976,0.006056,2.890633,0.180476,0.235002,0.304776,0.011435,0.097308,-30.620636,3.270028,0.392392,0.022100,-0.211695,-0.423674,-0.366595,-0.162642,-0.126620,-0.113682,-0.028490,0.114755,0.003756,0.023474,0.002871,0.023549,0.019544,0.030145,0.026135,0.025587,0.001020,0.027638,0.013503,0.015258,0.007330,0.020394,0.059804,0.012144,0.262423,0.082102,0.027091,0.473459,0.008072,0.166491,1.436730,0.481519,0.424537,0.282218,0.298889,0.198622,0.185417,0.154011,0.166612,0.144637,0.205672,0.210748,0.140676,0.016746,0.002742,0.027312,0.019985,0.025442,0.025457,0.020321,0.002589,0.023375,0.011091,0.009881,0.008730,0.008398,200.000000,0.111111,SH
0.041137,0.004679,2.887730,0.150043,0.229338,0.170498,0.010287,0.044591,-31.367585,3.352574,0.407399,0.040428,-0.272097,-0.525576,-0.358218,-0.318408,-0.184637,-0.174649,-0.090954,0.149223,-0.083851,0.025405,0.002488,0.026969,0.020334,0.028710,0.033326,0.022704,0.001103,0.028443,0.019137,0.015734,0.009641,0.021009,0.030670,0.009932,0.395428,0.052281,0.027023,0.309500,0.004977,0.095753,1.733568,0.609432,0.523270,0.339381,0.261078,0.245948,0.209510,0.144528,0.164141,0.174096,0.198906,0.177034,0.194218,0.018996,0.002994,0.022642,0.014637,0.025119,0.028425,0.016687,0.002334,0.022804,0.015247,0.010184,0.012806,0.005923,400.000000,0.139535,SH
0.070014,0.008498,2.871170,0.188231,0.228973,0.426303,0.012626,0.121868,-29.517032,3.331113,0.497379,-0.003811,-0.125416,-0.502752,-0.306653,-0.277123,-0.083237,-0.144091,-0.089839,0.084829,-0.111524,0.036264,0.003127,0.035686,0.013661,0.025895,0.026050,0.024312,0.001478,0.022277,0.014618,0.013774,0.007328,0.023062,0.061972,0.018499,0.377059,0.078441,0.030073,0.494482,0.006327,0.159645,2.654002,0.693894,0.748411,0.359277,0.404178,0.250236,0.237670,0.189494,0.216151,0.214892,0.219792,0.307174,0.232253,0.031873,0.005476,0.042087,0.017588,0.023143,0.030734,0.018922,0.003788,0.022322,0.011640,0.010980,0.010751,0.011234,171.428571,0.162791,SH
0.044476,0.007368,2.877668,0.149860,0.224987,0.185791,0.009169,0.069034,-30.426896,3.312102,0.238421,0.084274,-0.292076,-0.426626,-0.345620,-0.320741,-0.162794,-0.181785,-0.106216,0.106702,-0.051819,0.030148,0.002696,0.032511,0.021243,0.027392,0.025538,0.024695,0.003188,0.028700,0.014005,0.014394,0.004685,0.021676,0.035952,0.014046,0.343933,0.058834,0.032490,0.274641,0.004978,0.142471,3.042297,0.622663,0.635766,0.397413,0.497268,0.204656,0.187233,0.149445,0.168154,0.166643,0.223526,0.215606,0.218944,0.027560,0.003608,0.035144,0.021248,0.023878,0.024310,0.018301,0.007108,0.025959,0.010661,0.013379,0.003981,0.008131,120.000000,0.236842,SH
0.048899,0.007601,2.858909,0.153585,0.227263,0.175574,0.010091,0.067342,-30.112936,3.456972,0.293765,0.037977,-0.253933,-0.487278,-0.350007,-0.257117,-0.088866,-0.147080,-0.132826,0.091036,-0.106860,0.027549,0.003673,0.033902,0.021729,0.025487,0.024957,0.022911,0.002609,0.023558,0.016884,0.017689,0.003580,0.020204,0.032811,0.017916,0.334383,0.055108,0.038283,0.181667,0.005118,0.110321,3.373187,0.719728,0.651393,0.363101,0.448220,0.279949,0.207281,0.203408,0.189889,0.172187,0.244578,0.229505,0.209122,0.020607,0.005656,0.031844,0.026458,0.021804,0.022854,0.017292,0.007156,0.021301,0.013179,0.013001,0.003105,0.007161,600.000000,0.138889,SH
0.072902,0.005175,2.821594,0.203898,0.236331,0.529915,0.008365,0.163135,-29.467067,2.987477,0.579667,-0.092897,-0.071950,-0.299335,-0.379478,-0.129065,-0.248316,-0.020150,-0.019251,0.104194,-0.001556,0.021469,0.002472,0.023585,0.017246,0.034695,0.031190,0.019539,0.000963,0.021424,0.015950,0.020340,0.003108,0.019167,0.061599,0.008267,0.467376,0.094291,0.037306,0.610155,0.005687,0.214413,3.066158,0.752143,0.605521,0.461618,0.395432,0.333530,0.364342,0.214171,0.240954,0.205712,0.212127,0.227377,0.205983,0.014981,0.002413,0.025727,0.017729,0.025289,0.026495,0.017565,0.001603,0.018860,0.011373,0.021847,0.003256,0.007898,240.000000,0.159091,SH
0.056201,0.010032,2.890761,0.176116,0.231061,0.318360,0.009258,0.085662,-29.090537,3.204144,0.435085,-0.017225,-0.252194,-0.376332,-0.287850,-0.127624,-0.256837,-0.161016,-0.003878,0.084470,-0.038893,0.023985,0.003326,0.029484,0.025559,0.032831,0.033043,0.028316,0.000341,0.014148,0.014586,0.026955,0.005205,0.021230,0.056211,0.017300,0.328577,0.075437,0.030084,0.420910,0.003893,0.142954,1.809088,0.455396,0.345673,0.297302,0.308536,0.245961,0.251226,0.190228,0.223062,0.173397,0.168214,0.210143,0.158747,0.019955,0.002235,0.025502,0.029948,0.018400,0.027321,0.014473,0.000295,0.013006,0.010842,0.015908,0.005535,0.007443,100.000000,0.234043,SH
0.064050,0.005060,3.034980,0.197043,0.236624,0.423252,0.007137,0.107214,-29.632169,2.698397,0.453968,0.093576,-0.365516,-0.345008,-0.247709,-0.077244,-0.231646,-0.114714,-0.055662,0.226684,-0.039133,0.022546,0.002002,0.021010,0.024543,0.044454,0.022194,0.014985,0.000604,0.019613,0.023924,0.025933,0.003020,0.021575,0.052977,0.010322,0.213066,0.086903,0.030452,0.439848,0.004554,0.168953,1.695479,0.345386,0.335675,0.183860,0.217826,0.183145,0.135186,0.139146,0.162430,0.152352,0.203360,0.190370,0.116457,0.016033,0.001125,0.014597,0.034200,0.016513,0.017604,0.009513,0.000530,0.014131,0.010923,0.009560,0.003236,0.009258,240.000000,0.200000,SH
0.058482,0.011584,2.966793,0.167858,0.219551,0.378468,0.009732,0.108310,-28.619938,2.745166,0.400548,0.146719,-0.294453,-0.482533,-0.267860,-0.181316,-0.196710,-0.117165,-0.033610,0.174702,-0.018947,0.019486,0.002541,0.023489,0.024855,0.026149,0.025216,0.025038,0.000602,0.027517,0.016889,0.020441,0.003386,0.021944,0.059846,0.021433,0.265735,0.086129,0.033050,0.537520,0.006561,0.172838,1.782563,0.511324,0.463578,0.279627,0.343223,0.273577,0.254467,0.195245,0.207853,0.174148,0.181045,0.245569,0.230552,0.023205,0.002222,0.027585,0.033459,0.020159,0.028015,0.017511,0.000736,0.023502,0.011597,0.017757,0.003691,0.009884,109.090909,0.150943,SH
0.059279,0.009637,2.636441,0.169981,0.224472,0.359674,0.009972,0.111918,-29.112610,3.230259,0.593641,-0.085984,-0.353775,-0.536248,-0.411683,-0.256122,-0.175712,-0.114723,-0.006001,0.246991,-0.028755,0.015144,0.001523,0.020762,0.022302,0.032295,0.048031,0.020374,0.000474,0.021611,0.019629,0.021458,0.004161,0.023163,0.050332,0.020205,0.252422,0.082006,0.028616,0.487961,0.005395,0.171051,1.916796,0.475791,0.388494,0.239771,0.259181,0.179892,0.178042,0.138568,0.146863,0.167842,0.222945,0.211448,0.162666,0.017222,0.001653,0.018559,0.027936,0.014542,0.022790,0.011100,0.000777,0.019575,0.008632,0.013894,0.002553,0.009032,120.000000,0.116279,SH
0.054817,0.008999,2.966112,0.168880,0.234573,0.255687,0.011328,0.073820,-30.088816,3.399192,0.251948,0.041941,-0.409911,-0.410436,-0.400051,-0.255503,-0.165910,-0.203852,0.010465,0.188251,-0.063589,0.018685,0.003056,0.033125,0.019666,0.025324,0.032692,0.025626,0.001115,0.019824,0.019821,0.019547,0.004644,0.021460,0.066310,0.016670,0.177785,0.073067,0.032090,0.465794,0.009566,0.141685,1.657823,0.452080,0.388042,0.306960,0.280087,0.187919,0.180468,0.210247,0.243696,0.198705,0.173665,0.207590,0.175509,0.017774,0.002652,0.039418,0.018084,0.017360,0.025898,0.023608,0.001625,0.015790,0.016743,0.014639,0.003946,0.010592,150.000000,0.189189,SH
0.064054,0.001890,2.822558,0.166297,0.222497,0.315298,0.013372,0.092665,-31.341545,3.412748,0.352190,-0.025431,-0.287612,-0.449043,-0.454565,-0.233438,-0.242536,-0.189065,-0.051722,0.060075,0.044729,0.030281,0.001606,0.041616,0.014370,0.026452,0.020529,0.023459,0.001171,0.023947,0.018072,0.015528,0.003333,0.023365,0.099735,0.003108,0.427792,0.107471,0.035332,0.700307,0.012546,0.206196,2.545126,0.776921,0.562808,0.407930,0.390098,0.260880,0.216535,0.202033,0.214313,0.200512,0.206150,0.260562,0.184965,0.035520,0.001484,0.058668,0.015813,0.020066,0.024140,0.018974,0.002607,0.024526,0.017798,0.012247,0.003998,0.014631,300.000000,0.208333,SH
0.057464,0.010416,2.938647,0.163606,0.225671,0.325441,0.010654,0.102382,-29.411185,3.363688,0.359155,-0.072542,-0.201163,-0.422098,-0.439187,-0.185969,-0.188976,-0.139702,-0.008808,0.110767,0.014802,0.027370,0.002021,0.028580,0.015860,0.026783,0.022303,0.024999,0.000577,0.025378,0.019211,0.017508,0.007654,0.020650,0.071774,0.020528,0.245571,0.091214,0.037232,0.669087,0.005428,0.214371,2.667821,0.687177,0.678266,0.401428,0.438750,0.268966,0.233911,0.261684,0.200525,0.199316,0.227888,0.292571,0.153585,0.028829,0.001527,0.028598,0.019299,0.025832,0.021776,0.017252,0.000787,0.028962,0.016617,0.013794,0.010892,0.009287,92.307692,0.235294,SH
0.062816,0.007767,2.950695,0.171728,0.228434,0.329230,0.012173,0.089176,-29.869506,3.533526,0.464718,-0.079877,-0.242085,-0.417267,-0.482780,-0.223822,-0.218538,-0.179689,-0.068115,0.122962,-0.021771,0.035585,0.002330,0.039067,0.015037,0.021342,0.033552,0.028890,0.001090,0.021690,0.013393,0.013828,0.009385,0.024148,0.087598,0.013643,0.190915,0.098052,0.033853,0.678753,0.007604,0.185948,2.632020,0.655838,0.543095,0.400952,0.452653,0.232062,0.229110,0.199338,0.189912,0.203882,0.245162,0.314417,0.162789,0.032724,0.002739,0.047004,0.016031,0.016429,0.036140,0.028512,0.003254,0.018913,0.011331,0.012573,0.014253,0.012114,240.000000,0.133333,SH
0.064099,0.007274,2.812018,0.177871,0.220040,0.343116,0.012002,0.121869,-29.257680,3.365962,0.504835,0.020061,-0.313321,-0.334849,-0.431414,-0.200432,-0.175623,-0.099739,-0.001276,0.144612,0.041182,0.025876,0.002051,0.021737,0.012746,0.029061,0.032892,0.024345,0.000441,0.025389,0.015553,0.020270,0.003548,0.019899,0.088261,0.015480,0.485206,0.120448,0.037904,0.641307,0.007226,0.227818,2.808509,0.799043,0.571666,0.309876,0.397624,0.224486,0.229632,0.196362,0.222146,0.180692,0.207194,0.225587,0.205589,0.034997,0.001911,0.019725,0.014051,0.020489,0.030661,0.022023,0.000627,0.026738,0.011452,0.013869,0.003435,0.010599,133.333333,0.181818,SH
0.082609,0.008037,2.708756,0.210912,0.225773,0.558170,0.009474,0.189855,-28.605071,2.760462,0.617418,0.122059,-0.319738,-0.340097,-0.385039,-0.197056,-0.215714,-0.095421,-0.018568,0.166582,-0.015214,0.024026,0.001783,0.030585,0.013054,0.029252,0.023552,0.024739,0.001831,0.024820,0.013616,0.011238,0.003193,0.020257,0.076336,0.012511,0.541781,0.112896,0.032076,0.594003,0.006465,0.214846,1.139214,0.553008,0.281319,0.325621,0.264774,0.212818,0.214347,0.167262,0.154226,0.171313,0.131060,0.186767,0.198179,0.024872,0.001271,0.033973,0.011248,0.024097,0.019354,0.021888,0.004337,0.023531,0.011922,0.008133,0.003414,0.011393,300.000000,0.142857,SH
0.067551,0.011023,3.097076,0.150995,0.201572,0.467407,0.006179,0.096083,-27.470026,1.892745,0.481823,0.386161,-0.322213,-0.285753,-0.347850,-0.209280,-0.300966,-0.010436,-0.096640,0.229380,-0.028801,0.018933,0.003353,0.030930,0.019348,0.033794,0.021679,0.030546,0.001080,0.017439,0.013274,0.010135,0.002585,0.021837,0.045126,0.018166,0.134047,0.051525,0.022366,0.313310,0.004366,0.106423,0.906871,0.298287,0.182477,0.177808,0.249319,0.154421,0.155112,0.109831,0.130612,0.127814,0.115657,0.189806,0.135875,0.020220,0.002420,0.033457,0.021782,0.011032,0.016243,0.009778,0.000465,0.016731,0.005545,0.005646,0.001348,0.007870,400.000000,0.119048,SH
0.075078,0.013733,2.867129,0.213982,0.230653,0.452780,0.008634,0.165406,-28.229316,2.829703,0.506490,0.097916,-0.345078,-0.411599,-0.360987,-0.181277,-0.187882,-0.175408,-0.061404,0.120633,-0.097203,0.024109,0.002372,0.033933,0.025232,0.024648,0.025718,0.022307,0.002704,0.022998,0.016494,0.013817,0.004552,0.020651,0.068208,0.024227,0.357192,0.116842,0.032467,0.460410,0.004598,0.213846,1.653380,0.375467,0.253330,0.187252,0.327489,0.247875,0.135321,0.141069,0.157160,0.155854,0.153462,0.227229,0.167932,0.026244,0.002150,0.030988,0.027091,0.018735,0.024683,0.014788,0.008899,0.025717,0.011908,0.009066,0.004647,0.009816,240.000000,0.204082,SH
0.054556,0.015575,2.939150,0.163740,0.221332,0.269125,0.012374,0.084785,-28.371995,3.543466,0.566751,0.003180,-0.185936,-0.303353,-0.417773,-0.179339,-0.215505,-0.142137,0.054445,0.014449,-0.048255,0.053649,0.001501,0.035431,0.020555,0.022715,0.024928,0.030665,0.002124,0.019274,0.018387,0.015807,0.004838,0.026420,0.057905,0.032084,0.290758,0.095709,0.049721,0.441986,0.006319,0.176213,2.767702,0.609585,0.389187,0.322929,0.403003,0.319625,0.242981,0.150580,0.156392,0.213538,0.185492,0.317867,0.226008,0.057062,0.001340,0.039739,0.017489,0.019097,0.029998,0.024639,0.006440,0.016745,0.017428,0.012279,0.004288,0.012547,200.000000,0.176471,SH
0.050873,0.000668,2.923984,0.171609,0.237875,0.256587,0.008559,0.073571,-33.278705,3.472463,0.514000,0.017954,-0.302190,-0.351729,-0.281521,-0.181692,-0.213392,-0.169455,-0.040876,0.120931,0.026283,0.030277,0.002085,0.039083,0.015481,0.033918,0.029240,0.023906,0.003626,0.032081,0.017301,0.016241,0.003211,0.021836,0.044493,0.001432,0.293343,0.071155,0.030117,0.354662,0.005551,0.129802,1.730003,0.515028,0.209221,0.244842,0.252105,0.199183,0.158335,0.128129,0.134082,0.125168,0.122652,0.187641,0.136986,0.026513,0.001884,0.019671,0.012835,0.018128,0.016307,0.013120,0.009655,0.018794,0.008913,0.007147,0.002978,0.007137,133.333333,0.136986,SH
